timestamp,id_,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,mean_error
1096698.3556801216,178,-0.9408482909202576,-0.5722982883453369,1.4943475723266602,0.027933835983276367,-0.9767804145812988,0.051607705652713776,-0.20604963600635529,0.00023247550416272134
1096698.3556801216,182,0.7447203993797302,-0.5710013508796692,0.7316940426826477,-0.04533536732196808,0.6913995146751404,0.007887919433414936,-0.7210057377815247,0.00012148419773438945
1096698.3556801216,180,-0.5279361605644226,-0.5653265118598938,1.4414482116699219,-0.001572072273120284,0.689346432685852,-0.019349602982401848,-0.7241717576980591,0.00027593658887781203
1096698.3556801216,179,-0.4855140447616577,0.0007266161846928298,0.34684666991233826,0.07725466787815094,0.7192022204399109,-0.027392663061618805,0.6899489164352417,0.000569390133023262
1096698.3640127215,181,-0.94007807970047,-0.5756204128265381,1.3848930597305298,0.016713734716176987,0.2158559262752533,0.04497937858104706,0.975245475769043,0.00034531857818365097
1096698.3640127215,178,-0.9408091306686401,-0.5722984671592712,1.494080901145935,0.027791500091552734,-0.9765784740447998,0.051696714013814926,-0.20700164139270782,0.00020988906908314675
1096698.3640127215,182,0.7451632022857666,-0.5709119439125061,0.7319369316101074,-0.04268348217010498,0.6921731233596802,0.006472191773355007,-0.7204392552375793,0.00010246286547044292
1096698.3640127215,180,-0.5277186632156372,-0.5653219819068909,1.4411566257476807,-0.0015226650284603238,0.6891666650772095,-0.020279422402381897,-0.7243174314498901,0.0002929605543613434
1096698.3640127215,179,-0.48550495505332947,0.0007307473570108414,0.3468427360057831,0.07735533267259598,0.7192098498344421,-0.027458468452095985,0.6899271607398987,0.0005745195667259395
1096698.3723467216,181,-0.9398750066757202,-0.5756218433380127,1.3847038745880127,0.016795184463262558,0.2152940183877945,0.04577536880970001,0.9753312468528748,0.0003415793180465698
1096698.3723467216,178,-0.940775454044342,-0.5722207427024841,1.4937573671340942,0.030529750511050224,-0.9763888716697693,0.051660407334566116,-0.20751860737800598,0.0002473419008310884
1096698.3723467216,182,0.7456327676773071,-0.5709041953086853,0.7321443557739258,-0.043572816997766495,0.6928332448005676,0.006414503790438175,-0.7197516560554504,9.432931983610615e-05
1096698.3723467216,180,-0.5275583267211914,-0.5652758479118347,1.4408714771270752,-0.0026042405515909195,0.6892134547233582,-0.018879802897572517,-0.7243077158927917,0.0002597527054604143
1096698.3723467216,179,-0.48553115129470825,0.0007148750592023134,0.34683388471603394,0.07747551053762436,0.7190302014350891,-0.027362922206521034,0.6901046633720398,0.0005943781579844654
1096698.3806791217,181,-0.9395639300346375,-0.5755253434181213,1.384487271308899,0.013882343657314777,0.2172493040561676,0.045051973313093185,0.9749770760536194,0.00024311400193255395
1096698.3806791217,178,-0.9407222867012024,-0.572199285030365,1.4934701919555664,0.031183898448944092,-0.9760146737098694,0.05215662345290184,-0.20905184745788574,0.0002606759371701628
1096698.3806791217,182,0.7461516857147217,-0.5708386301994324,0.7323919534683228,-0.04413237422704697,0.6931811571121216,0.0072164651937782764,-0.7193748950958252,0.00011652211105683818
1096698.3806791217,180,-0.5273547768592834,-0.5652382969856262,1.4405593872070312,-0.0030744762625545263,0.6892420053482056,-0.017745772376656532,-0.7243073582649231,0.00023561033594887704
1096698.3806791217,179,-0.4855263829231262,0.00071898935129866,0.3468390107154846,0.0773589089512825,0.7190007567405701,-0.027171703055500984,0.6901559233665466,0.0005858385120518506
1096698.3890132215,181,-0.9393652677536011,-0.5754963159561157,1.3842952251434326,0.013827352784574032,0.21761152148246765,0.045040279626846313,0.9748976230621338,0.0002584379690233618
1096698.3890132215,178,-0.9406673312187195,-0.5722038745880127,1.4931899309158325,0.03135954216122627,-0.975763738155365,0.05234559625387192,-0.2101467400789261,0.0002513602375984192
1096698.3890132215,182,0.7466606497764587,-0.5708498358726501,0.7326289415359497,-0.04446136951446533,0.6935171484947205,0.007581673096865416,-0.7190269231796265,0.00015170499682426453
1096698.3890132215,180,-0.5271823406219482,-0.5652605295181274,1.4402703046798706,-0.0031589344143867493,0.6886001229286194,-0.01804179884493351,-0.7249099612236023,0.00023423445236403495
1096698.3890132215,179,-0.485529363155365,0.0007097141933627427,0.34683549404144287,0.07727404683828354,0.7190291881561279,-0.026917845010757446,0.6901457905769348,0.0005871218745596707
1096698.3973466218,181,-0.9392687082290649,-0.5756464600563049,1.3840810060501099,0.008389760740101337,0.21908840537071228,0.04402007535099983,0.9746754765510559,0.00025641018874011934
1096698.3973466218,178,-0.9406121373176575,-0.5724664330482483,1.4928679466247559,0.0364689975976944,-0.9750665426254272,0.05501062050461769,-0.21187052130699158,0.0002143929450539872
1096698.3973466218,182,0.7471237182617188,-0.5708667635917664,0.7328205108642578,-0.04373810067772865,0.6940272450447083,0.007009764667600393,-0.7185847759246826,0.0001045428216457367
1096698.3973466218,180,-0.5268536806106567,-0.5652687549591064,1.440002679824829,-0.004958178848028183,0.6893511414527893,-0.014877810142934322,-0.7242576479911804,0.00026089511811733246
1096698.3973466218,179,-0.48550984263420105,0.0007294059614650905,0.34684568643569946,0.07729554176330566,0.7192128300666809,-0.027106501162052155,0.6899446845054626,0.0005893424968235195
1096698.4056278216,181,-0.9390577077865601,-0.5756391882896423,1.3838999271392822,0.008377021178603172,0.2187972366809845,0.04440956562757492,0.9747232794761658,0.0002534659579396248
1096698.4056278216,178,-0.9406812191009521,-0.5726407170295715,1.4926477670669556,0.0420219860970974,-0.9745995402336121,0.060320496559143066,-0.21154537796974182,0.00018997241568285972
1096698.4056278216,182,0.7475785613059998,-0.5708314180374146,0.7330276966094971,-0.04382335767149925,0.6945869326591492,0.007162455003708601,-0.7180371284484863,0.00012010956561425701
1096698.4056278216,180,-0.5266000628471375,-0.5653406977653503,1.4396897554397583,-0.0023614228703081608,0.6889634132385254,-0.017221035435795784,-0.7245876789093018,0.00023048681032378227
1096698.4056278216,179,-0.4855051338672638,0.000735938549041748,0.346854031085968,0.07717190682888031,0.7192018628120422,-0.02719956636428833,0.6899662017822266,0.0005873802001588047
1096698.4139613216,181,-0.9388466477394104,-0.5755988359451294,1.3837108612060547,0.009322794154286385,0.21888722479343414,0.044751208275556564,0.9746788144111633,0.00021744550031144172
1096698.4139613216,178,-0.9405230283737183,-0.5724926590919495,1.492327332496643,0.03625289350748062,-0.9745118021965027,0.05414959415793419,-0.21466359496116638,0.00022498145699501038
1096698.4139613216,182,0.7480484247207642,-0.5708573460578918,0.7332325577735901,-0.04406335949897766,0.6950525045394897,0.006920710671693087,-0.7175741195678711,0.00010479117190698162
1096698.4139613216,180,-0.5263933539390564,-0.5653281807899475,1.4393727779388428,-0.004076128359884024,0.6889055371284485,-0.016148937866091728,-0.72465980052948,0.0002318186016054824
1096698.4139613216,179,-0.4855230748653412,0.0007020217017270625,0.3468358814716339,0.07754391431808472,0.7190208435058594,-0.027354970574378967,0.6901071071624756,0.0005965493619441986
1096698.4222945217,181,-0.9385438561439514,-0.5754194855690002,1.3834788799285889,0.014228387735784054,0.2176101952791214,0.04524632543325424,0.9748826622962952,0.0002820358204189688
1096698.4222945217,178,-0.9404761791229248,-0.5725057721138,1.4920464754104614,0.03704240545630455,-0.9742045402526855,0.05401923879981041,-0.21595238149166107,0.00026225796318612993
1096698.4222945217,182,0.748532772064209,-0.5708479285240173,0.733453631401062,-0.04337861016392708,0.695489227771759,0.006389981601387262,-0.7171975374221802,0.0001028105616569519
1096698.4222945217,180,-0.5261585116386414,-0.5653504133224487,1.4390431642532349,-0.002022802596911788,0.6887415051460266,-0.019143996760249138,-0.7247514128684998,0.00023154790687840432
1096698.4222945217,179,-0.48552456498146057,0.0007040204363875091,0.3468405604362488,0.07735510915517807,0.7189804315567017,-0.02729286253452301,0.6901727914810181,0.0005802896921522915
1096698.4306275216,181,-0.9383283257484436,-0.575414776802063,1.3832662105560303,0.014855431392788887,0.21733634173870087,0.04529422149062157,0.9749321341514587,0.00028134198510088027
1096698.4306275216,178,-0.940434455871582,-0.5725199580192566,1.4917703866958618,0.03691587969660759,-0.9739317297935486,0.05378652736544609,-0.21725837886333466,0.00028222426772117615
1096698.4306275216,182,0.7490113973617554,-0.5708401799201965,0.7336755990982056,-0.043426547199487686,0.6959226727485657,0.006292696110904217,-0.7167748808860779,0.0001174199060187675
1096698.4306275216,180,-0.5259273648262024,-0.5653176307678223,1.4387316703796387,-0.0021858273539692163,0.6884865760803223,-0.020489118993282318,-0.7249563932418823,0.00023583632719237357
1096698.4306275216,179,-0.48552149534225464,0.0007007758831605315,0.34684062004089355,0.07736369967460632,0.7189737558364868,-0.027261527255177498,0.6901800036430359,0.0005829008296132088
1096698.4389612218,181,-0.9381429553031921,-0.5754433870315552,1.3830426931381226,0.01580030657351017,0.21729730069637299,0.04343792423605919,0.9750105142593384,0.00032191071659326553
1096698.4389612218,178,-0.9403786063194275,-0.5724378228187561,1.4915034770965576,0.03499830141663551,-0.9736741185188293,0.05693484842777252,-0.21792732179164886,0.00022487093519885093
1096698.4389612218,182,0.7495269179344177,-0.5708087682723999,0.7339346408843994,-0.04385886713862419,0.6964409947395325,0.005820630583912134,-0.7162489295005798,0.0001137306317104958
1096698.4389612218,180,-0.5256611108779907,-0.5652612447738647,1.4385217428207397,-0.0041384221985936165,0.6884922385215759,-0.017835848033428192,-0.7250126600265503,0.0002514868974685669
1096698.4389612218,179,-0.48550933599472046,0.0007236357778310776,0.346843421459198,0.07730141282081604,0.7192167639732361,-0.02727692201733589,0.689933180809021,0.0005805662949569523
1096698.4472945216,181,-0.9380466938018799,-0.5755716562271118,1.3828235864639282,0.011714044027030468,0.21897698938846588,0.04413982108235359,0.9746607542037964,0.00029648561030626297
1096698.4472945216,178,-0.9403212666511536,-0.5724160075187683,1.4912227392196655,0.03495129942893982,-0.97342449426651,0.05707169696688652,-0.21901187300682068,0.00021615375590045005
1096698.4472945216,182,0.7500107884407043,-0.5707617998123169,0.7341755628585815,-0.04400932788848877,0.6969766020774841,0.0062392111867666245,-0.7157149910926819,8.357564365724102e-05
1096698.4472945216,180,-0.5254093408584595,-0.5653308629989624,1.4382350444793701,-0.0018037926638498902,0.6889353394508362,-0.019073888659477234,-0.7245696187019348,0.00029451027512550354
1096698.4472945216,179,-0.4855087101459503,0.0007361845346167684,0.34683957695961,0.07724877446889877,0.7192088961601257,-0.027110664173960686,0.6899537444114685,0.0005791953881271183
1096698.4556277217,181,-0.9377231597900391,-0.5754642486572266,1.38261079788208,0.015862083062529564,0.21675324440002441,0.04350021854043007,0.9751278162002563,0.0003310327010694891
1096698.4556277217,178,-0.9402873516082764,-0.5724143981933594,1.490944266319275,0.0355573333799839,-0.9730843901634216,0.057167842984199524,-0.22039568424224854,0.00019144515681546181
1096698.4556277217,182,0.7504920363426208,-0.5707387924194336,0.7344145178794861,-0.044034868478775024,0.6973209977149963,0.006674501113593578,-0.7153739333152771,0.00010749449575087056
1096698.4556277217,180,-0.525219738483429,-0.5653420686721802,1.4379262924194336,-0.002322654239833355,0.6887845396995544,-0.017990192398428917,-0.7247391939163208,0.0002746315149124712
1096698.4556277217,179,-0.48553237318992615,0.0007180590182542801,0.34683144092559814,0.07743740826845169,0.7190684080123901,-0.027216995134949684,0.6900749206542969,0.0005888482555747032
1096698.4639613219,181,-0.9375047087669373,-0.5754948854446411,1.3823583126068115,0.01518857292830944,0.21655866503715515,0.044903550297021866,0.975118100643158,0.00026501467800699174
1096698.4639613219,178,-0.9402469396591187,-0.5723543763160706,1.4906563758850098,0.03600889444351196,-0.9728667736053467,0.05658235773444176,-0.22143183648586273,0.0002564042806625366
1096698.4639613219,182,0.7509604692459106,-0.5707284212112427,0.7346279621124268,-0.04290395230054855,0.6978556513786316,0.006031690631061792,-0.7149267792701721,8.766850078245625e-05
1096698.4639613219,180,-0.5250105857849121,-0.5653196573257446,1.4376225471496582,-0.0025748892221599817,0.6885229349136353,-0.017711590975522995,-0.7249937653541565,0.00023861974477767944
1096698.4639613219,179,-0.48553159832954407,0.0007151764002628624,0.34682756662368774,0.07758598774671555,0.7190019488334656,-0.02743186056613922,0.6901189088821411,0.0005773848970420659
1096698.4722945215,181,-0.9372952580451965,-0.5755314230918884,1.3821896314620972,0.014809789136052132,0.2164836972951889,0.04459775611758232,0.9751546382904053,0.0002141154109267518
1096698.4722945215,178,-0.9401909112930298,-0.572451651096344,1.4903775453567505,0.03298116475343704,-0.9727908968925476,0.05652807280421257,-0.22224947810173035,0.00026857355260290205
1096698.4722945215,182,0.7514455914497375,-0.5707418918609619,0.7348528504371643,-0.043034981936216354,0.6982084512710571,0.006051087286323309,-0.7145742177963257,0.00010627632582327351
1096698.4722945215,180,-0.5247743129730225,-0.5653538703918457,1.4373258352279663,-0.002861050423234701,0.6888103485107422,-0.016815105453133583,-0.7247409820556641,0.00023515398788731545
1096698.4722945215,179,-0.4855264127254486,0.0007193548372015357,0.346836656332016,0.07728569954633713,0.7189996242523193,-0.027327679097652435,0.6901592016220093,0.0005751584540121257
1096698.4806278218,181,-0.9371697306632996,-0.575670063495636,1.3819801807403564,0.01795276254415512,0.21435372531414032,0.04396415874361992,0.9756010174751282,0.00030831340700387955
1096698.4806278218,178,-0.940156877040863,-0.5724409818649292,1.4900519847869873,0.03597559034824371,-0.9725610017776489,0.05766468867659569,-0.22249861061573029,0.0002499284746591002
1096698.4806278218,182,0.75193190574646,-0.5707834362983704,0.7350621223449707,-0.04350419342517853,0.6986045837402344,0.005621934309601784,-0.7141620516777039,0.00014246378850657493
1096698.4806278218,180,-0.5244389772415161,-0.5654138922691345,1.4370319843292236,-0.001351000857539475,0.6894801259040833,-0.01915919780731201,-0.724049985408783,0.00028168471180833876
1096698.4806278218,179,-0.4855075478553772,0.000724230136256665,0.346841037273407,0.07738513499498367,0.7192018628120422,-0.02740100957453251,0.6899343729019165,0.0005794751341454685
1096698.4889608216,181,-0.9368780255317688,-0.5755789875984192,1.3817706108093262,0.014902335591614246,0.21652697026729584,0.04267722740769386,0.9752296209335327,0.00025968285626731813
1096698.4889608216,178,-0.9401311278343201,-0.5724847316741943,1.4897569417953491,0.03318725898861885,-0.9726848006248474,0.05166967958211899,-0.22385981678962708,0.00026018297648988664
1096698.4889608216,182,0.7524009346961975,-0.5707252025604248,0.7353041172027588,-0.043711405247449875,0.6990428566932678,0.006037150043994188,-0.7137170433998108,0.00014250601816456765
1096698.4889608216,180,-0.5242076516151428,-0.5654073357582092,1.436720609664917,-0.0014938308158889413,0.688974142074585,-0.021190278232097626,-0.7244746088981628,0.00028273151838220656
1096698.4889608216,179,-0.4855057895183563,0.0007199891260825098,0.3468385636806488,0.07726406306028366,0.7192296385765076,-0.027483414858579636,0.6899157166481018,0.0005764911766164005
1096698.4972942215,181,-0.9366735816001892,-0.5755904912948608,1.3815553188323975,0.014878648333251476,0.21639879047870636,0.043255869299173355,0.9752328395843506,0.0002614036202430725
1096698.4972942215,178,-0.9400848150253296,-0.5725976228713989,1.489465355873108,0.03682772442698479,-0.972032904624939,0.054801128804683685,-0.2253723442554474,0.00025966763496398926
1096698.4972942215,182,0.7528485655784607,-0.5707319974899292,0.7355143427848816,-0.04373391717672348,0.6994165778160095,0.006270986050367355,-0.7133474349975586,9.850040078163147e-05
1096698.4972942215,180,-0.524015486240387,-0.5654335618019104,1.4364256858825684,-0.0011994693195447326,0.6886013746261597,-0.02056504786014557,-0.7248474359512329,0.0002550451608840376
1096698.4972942215,179,-0.4855296313762665,0.0007050061831250787,0.34682902693748474,0.07736948877573013,0.7190961837768555,-0.027254363521933556,0.6900520324707031,0.0005918380920775235
1096698.5056278217,181,-0.9365790486335754,-0.5757485628128052,1.381321668624878,0.010546364821493626,0.21841339766979218,0.04406246542930603,0.9748041033744812,0.00023873243480920792
1096698.5056278217,178,-0.9400261044502258,-0.5726065635681152,1.489194631576538,0.037002820521593094,-0.9717350006103516,0.054217495024204254,-0.2267652451992035,0.00028816238045692444
1096698.5056278217,182,0.7533484101295471,-0.5706807374954224,0.7357641458511353,-0.043256018310785294,0.6998853087425232,0.00628192164003849,-0.7129166126251221,8.88394788489677e-05
1096698.5056278217,180,-0.5239038467407227,-0.5654149055480957,1.436123013496399,-0.005990569945424795,0.6892181038856506,-0.021571101620793343,-0.7242080569267273,0.0002884840068873018
1096698.5056278217,179,-0.48551610112190247,0.0007002873462624848,0.3468276560306549,0.07743403315544128,0.7190061807632446,-0.02729085087776184,0.6901371479034424,0.0005914252251386642
1096698.5140330219,181,-0.9362589120864868,-0.5756042003631592,1.3811284303665161,0.015231368131935596,0.2164010852575302,0.04281274229288101,0.9752464294433594,0.0002568541094660759
1096698.5140330219,178,-0.9399657845497131,-0.5724807977676392,1.4889299869537354,0.03586440533399582,-0.9714074730873108,0.05696723237633705,-0.22767524421215057,0.00026410073041915894
1096698.5140330219,182,0.7538650035858154,-0.5706526637077332,0.7359324097633362,-0.041251812130212784,0.70050048828125,0.005286225583404303,-0.7124391198158264,0.0001575586647959426
1096698.5140330219,180,-0.5236910581588745,-0.5653663873672485,1.4358375072479248,0.0002557203406468034,0.6867190599441528,-0.021679949015378952,-0.7265996336936951,0.00029692365205846727
1096698.5140330219,179,-0.48551660776138306,0.0007110019796527922,0.3468410074710846,0.07746139168739319,0.7189680933952332,-0.027071472257375717,0.6901825070381165,0.0005992070655338466
1096698.5223664218,181,-0.9361875653266907,-0.5756824612617493,1.3809243440628052,0.01834867149591446,0.21429964900016785,0.04274425283074379,0.9756597280502319,0.000376029871404171
1096698.5223664218,178,-0.9399282336235046,-0.5725045800209045,1.4886503219604492,0.03459011763334274,-0.9711797833442688,0.05728680640459061,-0.2287612408399582,0.0002506673336029053
1096698.5223664218,182,0.7543673515319824,-0.5706451535224915,0.7361631393432617,-0.04235010966658592,0.7010083794593811,0.005285821855068207,-0.7118749022483826,0.0001768345682648942
1096698.5223664218,180,-0.5232763290405273,-0.5653287768363953,1.4355833530426025,-0.0016580402152612805,0.6886341571807861,-0.018244720995426178,-0.7248775959014893,0.00024299509823322296
1096698.5223664218,179,-0.48550087213516235,0.0007351046078838408,0.34683936834335327,0.07727257162332535,0.7192303538322449,-0.02714790590107441,0.6899272799491882,0.0005840761587023735
1096698.530699622,181,-0.935893177986145,-0.5755869150161743,1.3806649446487427,0.016184654086828232,0.21618127822875977,0.04168584942817688,0.9753286242485046,0.00032600449048914015
1096698.530699622,178,-0.9398951530456543,-0.5724892020225525,1.4883772134780884,0.0342269241809845,-0.9708813428878784,0.056881383061409,-0.23017939925193787,0.00025520348572172225
1096698.530699622,182,0.7548614144325256,-0.5706096291542053,0.7363993525505066,-0.04268781468272209,0.7016038298606873,0.005246543325483799,-0.7112681269645691,0.0001804282219382003
1096698.530699622,180,-0.5230249166488647,-0.5653094053268433,1.435286283493042,-0.0019984589889645576,0.6887410879135132,-0.01718502677977085,-0.7248009443283081,0.00024259772908408195
1096698.530699622,179,-0.485508531332016,0.0007459482294507325,0.34684091806411743,0.07715331763029099,0.7192909121513367,-0.027296584099531174,0.6898716688156128,0.0005687866359949112
1096698.539033122,181,-0.9357684850692749,-0.5756648182868958,1.3804571628570557,0.018736261874437332,0.2139960676431656,0.04283173009753227,0.975715160369873,0.0004000921326223761
1096698.539033122,178,-0.9398660659790039,-0.57249915599823,1.488100290298462,0.03488856181502342,-0.9705480337142944,0.05677872151136398,-0.23150722682476044,0.00024349863815587014
1096698.539033122,182,0.755279004573822,-0.5706551671028137,0.7366630434989929,-0.044492725282907486,0.702125072479248,0.0057569462805986404,-0.7106389403343201,0.00011853376781800762
1096698.539033122,180,-0.5228022933006287,-0.5653125643730164,1.434969425201416,-0.0020085261203348637,0.6885608434677124,-0.01738518290221691,-0.724967360496521,0.00023179873824119568
1096698.539033122,179,-0.48553213477134705,0.0007180051179602742,0.3468274176120758,0.07741337269544601,0.7190980911254883,-0.02741033397614956,0.6900389790534973,0.0005816277116537094
1096698.5473661218,181,-0.9355196356773376,-0.5756990313529968,1.3802217245101929,0.017445862293243408,0.21415124833583832,0.044068921357393265,0.9756500124931335,0.0003136027080472559
1096698.5473661218,178,-0.9398133754730225,-0.572475790977478,1.4878307580947876,0.03656327351927757,-0.970130980014801,0.05697245895862579,-0.23294472694396973,0.00027946755290031433
1096698.5473661218,182,0.7557558417320251,-0.5706507563591003,0.7369053363800049,-0.04339544102549553,0.7024496793746948,0.005687336437404156,-0.7103865742683411,9.53438357100822e-05
1096698.5473661218,180,-0.5226172804832458,-0.5654610395431519,1.4346264600753784,-0.003253058297559619,0.6888139247894287,-0.023742197081446648,-0.7245420813560486,0.0003513706324156374
1096698.5473661218,179,-0.48552417755126953,0.0007120674708858132,0.3468377888202667,0.07760794460773468,0.7189673185348511,-0.02740543708205223,0.6901535987854004,0.000579159997869283
1096698.555699722,181,-0.9353227019309998,-0.5757130980491638,1.3799960613250732,0.01733526401221752,0.2141135185956955,0.044015925377607346,0.9756625890731812,0.0003136880695819855
1096698.555699722,178,-0.939771294593811,-0.5724961161613464,1.4875600337982178,0.03730648010969162,-0.9698318243026733,0.05727383866906166,-0.23399648070335388,0.0002841527166310698
1096698.555699722,182,0.7562023997306824,-0.5706389546394348,0.7371391654014587,-0.04300318658351898,0.702915370464325,0.005572885740548372,-0.7099504470825195,8.922318374970928e-05
1096698.555699722,180,-0.5223988890647888,-0.5654869079589844,1.4343316555023193,-0.0033203037455677986,0.688927948474884,-0.02219974435865879,-0.7244821786880493,0.00032634162926115096
1096698.555699722,179,-0.4855206310749054,0.0007115144981071353,0.34684550762176514,0.07737363129854202,0.7189672589302063,-0.02718968130648136,0.690188467502594,0.0005848395521752536
1096698.5640330217,181,-0.9351211190223694,-0.5757312178611755,1.3797715902328491,0.018013546243309975,0.21384085714817047,0.04303368180990219,0.975753903388977,0.0003437204286456108
1096698.5640330217,178,-0.9398493766784668,-0.5727112889289856,1.48732328414917,0.04312790185213089,-0.9694554209709167,0.06356167048215866,-0.23292969167232513,0.00019235040235798806
1096698.5640330217,182,0.756662130355835,-0.5706667304039001,0.737355649471283,-0.04237760603427887,0.7033686637878418,0.005031332839280367,-0.7095430493354797,9.099021553993225e-05
1096698.5640330217,180,-0.5220390558242798,-0.5653975009918213,1.4340906143188477,-0.0018472912488505244,0.6887161135673523,-0.017944995313882828,-0.7248067259788513,0.00026242746389470994
1096698.5640330217,179,-0.4855126440525055,0.0007068521226756275,0.34683963656425476,0.0773998349905014,0.7192755937576294,-0.02725757099688053,0.689861536026001,0.00057993020163849
1096698.5723664216,181,-0.9348269104957581,-0.5756993293762207,1.3795487880706787,0.01483820378780365,0.21540376543998718,0.04291105642914772,0.9754690527915955,0.0002712902205530554
1096698.5723664216,178,-0.939804196357727,-0.5727071166038513,1.4870400428771973,0.042601559311151505,-0.9692439436912537,0.06351951509714127,-0.23391605913639069,0.00020031382155139
1096698.5723664216,182,0.7571736574172974,-0.570634663105011,0.7376018166542053,-0.04346548765897751,0.7037147283554077,0.005353718996047974,-0.70913165807724,0.00010608261072775349
1096698.5723664216,180,-0.5218267440795898,-0.5653520226478577,1.4338401556015015,-0.0030004584696143866,0.6887179613113403,-0.015952933579683304,-0.7248477339744568,0.00023840244102757424
1096698.5723664216,179,-0.48550474643707275,0.0007113136234693229,0.3468414843082428,0.0770917683839798,0.719231903553009,-0.02702195942401886,0.6899508833885193,0.0005867916042916477
1096698.5806998215,181,-0.9346544146537781,-0.5757088661193848,1.3793673515319824,0.014049351215362549,0.2157987356185913,0.04384983703494072,0.9753516316413879,0.0002863913250621408
1096698.5806998215,178,-0.9397810697555542,-0.5728052854537964,1.4866992235183716,0.03763548284769058,-0.968830406665802,0.04965220391750336,-0.23976199328899384,0.0002651810646057129
1096698.5806998215,182,0.7576573491096497,-0.5706475973129272,0.7378200888633728,-0.04437694326043129,0.7042922973632812,0.0056007481180131435,-0.7084996700286865,9.187807881971821e-05
1096698.5806998215,180,-0.5216195583343506,-0.5653492212295532,1.4335283041000366,-0.0025113869924098253,0.688267707824707,-0.016521839424967766,-0.7252642512321472,0.00021397632372099906
1096698.5806998215,179,-0.48552405834198,0.0006984307547099888,0.34683308005332947,0.07748755067586899,0.7190304398536682,-0.02723667211830616,0.690108060836792,0.0006008495693095028
1096698.5890330216,181,-0.9345555305480957,-0.5758134126663208,1.3791494369506836,0.010194080881774426,0.2175138294696808,0.04498424008488655,0.9749667644500732,0.00023619613784831017
1096698.5890330216,178,-0.9398407936096191,-0.5729599595069885,1.4864603281021118,0.04250844568014145,-0.968468427658081,0.05422591790556908,-0.23941899836063385,0.0002644012274686247
1096698.5890330216,182,0.758121907711029,-0.5706129670143127,0.7380492687225342,-0.045094121247529984,0.7049229741096497,0.005626430734992027,-0.7078266143798828,0.00010313590610167012
1096698.5890330216,180,-0.5214003324508667,-0.5653029680252075,1.433241844177246,-0.002122709760442376,0.687953770160675,-0.017725354060530663,-0.725534975528717,0.00023125608277041465
1096698.5890330216,179,-0.48551639914512634,0.0007055759779177606,0.346842497587204,0.07748275250196457,0.7189416289329529,-0.02722937986254692,0.690201461315155,0.000592020049225539
1096698.5973668215,181,-0.9343412518501282,-0.5757740139961243,1.3789328336715698,0.01062492374330759,0.21708156168460846,0.04482267051935196,0.975066065788269,0.00022197111684363335
1096698.5973668215,178,-0.9395644068717957,-0.5725685954093933,1.4860631227493286,0.03749560937285423,-0.9686509370803833,0.05656350404024124,-0.23897695541381836,0.00028652450419031084
1096698.5973668215,182,0.7586299180984497,-0.5705611705780029,0.7383280992507935,-0.044437047094106674,0.7052118182182312,0.005880432203412056,-0.7075783014297485,0.0001288813800783828
1096698.5973668215,180,-0.5210915803909302,-0.5653151273727417,1.4329229593276978,-0.0009045152110047638,0.6884675025939941,-0.020972756668925285,-0.724963366985321,0.0002566377224866301
1096698.5973668215,179,-0.4855199158191681,0.0007236208766698837,0.34684446454048157,0.07740072906017303,0.7190167307853699,-0.027091993018984795,0.6901378035545349,0.0005887091974727809
