id, dt, X, Y, heading,  
3, 0.20286941528320312, -0.7396803523103396, -1.0741729487975438, -2.838871878934119
2, 0.20286941528320312, 1.1758325050274532, -0.5496629104018211, 3.1114073347476654
3, 0.20298004150390625, -0.7358924200137457, -1.0661526123682659, -2.746993481473854
2, 0.20298004150390625, 1.1561503062645595, -0.557346984744072, 2.995183641275315
3, 0.20267724990844727, -0.7330386877059937, -1.0581122255325317, -2.645532552613018
2, 0.20267724990844727, 1.1357581186294556, -0.5626272368431091, 2.8108501567093276
3, 0.20261359214782715, -0.7312624156475067, -1.0506323675314586, -2.590776864655488
2, 0.20261359214782715, 1.1169002155462902, -0.5626092627644539, 2.675504162703524
3, 0.20243191719055176, -0.7303079466025034, -1.0442463755607605, -2.5221733539658207
2, 0.20243191719055176, 1.1015245815118153, -0.5588771477341652, 2.5706085895099524
3, 0.20250988006591797, -0.7299227118492126, -1.0381100177764893, -2.509565966590395
2, 0.20250988006591797, 1.088310294151306, -0.553709282875061, 2.5025554948021163
3, 0.20238351821899414, -0.7311408246556917, -1.0333639482657115, -2.481284234262566
2, 0.20238351821899414, 1.077930251757304, -0.5460136160254478, 2.479399898885681
3, 0.2020258903503418, -0.7333648453156153, -1.0291732897361119, -2.4873461303936275
2, 0.2020258903503418, 1.0692954510450363, -0.5375534122188886, 2.4637109221737026
3, 0.20218896865844727, -0.736934927602609, -1.0261934399604797, -2.4927981325155453
2, 0.20218896865844727, 1.060647855202357, -0.5283782631158829, 2.4779754374800924
3, 0.2019667625427246, -0.7416607414682707, -1.0238820413748424, -2.4904150170447514
2, 0.2019667625427246, 1.052510380744934, -0.5174345026413599, 2.5286248426746845
3, 0.20193886756896973, -0.7475350594520569, -1.0225510168075562, -2.49834453600657
2, 0.20193886756896973, 1.0439575719833374, -0.5052411270141601, 2.5837063794641164
3, 0.2019941806793213, -0.7547016938527426, -1.0219540546337764, -2.512558543362493
2, 0.2019941806793213, 1.0347591837247212, -0.49343547721703845, 2.65780203634277
3, 0.20202136039733887, -0.7628767540057501, -1.0221068163712819, -2.5065801610714598
2, 0.20202136039733887, 1.0254435290892918, -0.4809645662705104, 2.7405830797021733
3, 0.20200753211975098, -0.7721556425094604, -1.0228832578659057, -2.517797736085541
2, 0.20200753211975098, 1.0153067111968994, -0.4682707905769348, 2.8278142719260217
3, 0.2020702362060547, -0.7819401100277901, -1.0236748059590657, -2.501060876250524
2, 0.2020702362060547, 1.0043607925375302, -0.45722270508607227, 2.915027806499236
3, 0.20207905769348145, -0.7922621543208758, -1.0244631469249725, -2.4949601923391898
2, 0.20207905769348145, 0.9934274703264236, -0.4470491868754228, 3.0269314541123897
3, 0.2020263671875, -0.8023615380128225, -1.0265114108721416, -2.4844504216940217
2, 0.2020263671875, 0.9813005278507868, -0.43891603748003644, 3.1192585234973618
3, 0.20204758644104004, -0.8128708171844482, -1.0289655780792237, -2.466948405083158
2, 0.20204758644104004, 0.9682777404785157, -0.43384369015693663, -3.0680008283078966
3, 0.2024073600769043, -0.8237188756465912, -1.0323165009419124, -2.439519700035943
2, 0.2024073600769043, 0.954635888338089, -0.430748933305343, -2.989952227985184
3, 0.20214056968688965, -0.8343266546726227, -1.0366658866405487, -2.3841254628857222
2, 0.20214056968688965, 0.9403775135676066, -0.43044276038805646, -2.931853262142728
3, 0.2019047737121582, -0.844582906791142, -1.0417049328486125, -2.3308349339507317
2, 0.2019047737121582, 0.9256528442104658, -0.4320473459859689, -2.8783186791597766
3, 0.20189166069030762, -0.8553778393702074, -1.0486570488322864, -2.2736699586692244
2, 0.20189166069030762, 0.9101206922531128, -0.4353022372722626, -2.8190368675876543
3, 0.20194792747497559, -0.8652482628822327, -1.0569916129112245, -2.1916171785659375
2, 0.20194792747497559, 0.8942779675126076, -0.43975312262773514, -2.768012147361784
3, 0.2021348476409912, -0.8757570907473564, -1.0672091245651245, -2.1715814353061558
2, 0.2021348476409912, 0.8787931303183237, -0.44651466359694797, -2.7314504207485153
3, 0.20212149620056152, -0.8861539711554846, -1.078705425063769, -2.1348007935133646
2, 0.20212149620056152, 0.8629402269919714, -0.4541722709933917, -2.7021764245919973
3, 0.2020418643951416, -0.8974371862411499, -1.091492738723755, -2.1629907087411673
2, 0.2020418643951416, 0.8464862966537475, -0.4627396500110626, -2.695339649747036
3, 0.20176243782043457, -0.9104712442918257, -1.1028272672133013, -2.2225760245538595
2, 0.20176243782043457, 0.830462155242761, -0.47206493839621544, -2.688800696773377
3, 0.20209693908691406, -0.926282599568367, -1.1138971030712128, -2.279634791113596
2, 0.20209693908691406, 0.8137080396215121, -0.4816965435942014, -2.679238911511088
3, 0.20235657691955566, -0.9428909095850858, -1.1230338324200024, -2.3719369075848946
2, 0.20235657691955566, 0.7968890890479088, -0.49177803347508114, -2.6796734865186864
3, 0.20205354690551758, -0.961575614909331, -1.1300821155309677, -2.4189071620823928
2, 0.20205354690551758, 0.779460608959198, -0.5028035771846772, -2.6709133605947515
3, 0.20199823379516602, -0.9806678606116254, -1.136013829189798, -2.445353538882813
